customer_id,total_orders,lifetime_sales,loyalty_tier,discount
102638,51,550.80,Standard,"5% Discount"
102750,51,550.80,Standard,"5% Discount"
102946,51,550.80,Standard,"5% Discount"
104297,51,550.80,Standard,"5% Discount"
104402,51,550.80,Standard,"5% Discount"
104906,51,550.80,Standard,"5% Discount"
105445,51,550.80,Standard,"5% Discount"
105963,51,550.80,Standard,"5% Discount"
106306,51,550.80,Standard,"5% Discount"
106341,51,550.80,Standard,"5% Discount"
107153,51,550.80,Standard,"5% Discount"
107265,51,550.80,Standard,"5% Discount"
109036,51,550.80,Standard,"5% Discount"
110499,51,550.80,Standard,"5% Discount"
111199,51,550.80,Standard,"5% Discount"
111388,51,550.80,Standard,"5% Discount"
112172,51,550.80,Standard,"5% Discount"
112557,51,550.80,Standard,"5% Discount"
112564,51,550.80,Standard,"5% Discount"
112970,51,550.80,Standard,"5% Discount"
113222,51,550.80,Standard,"5% Discount"
113600,51,550.80,Standard,"5% Discount"
114216,51,550.80,Standard,"5% Discount"
117240,51,550.80,Standard,"5% Discount"
119669,51,550.80,Standard,"5% Discount"
120460,51,550.80,Standard,"5% Discount"
120530,51,550.80,Standard,"5% Discount"
120894,51,550.80,Standard,"5% Discount"
121020,51,550.80,Standard,"5% Discount"
121839,51,550.80,Standard,"5% Discount"
122028,51,550.80,Standard,"5% Discount"
122245,51,550.80,Standard,"5% Discount"
123015,51,550.80,Standard,"5% Discount"
147067,51,550.80,Standard,"5% Discount"
147585,51,550.80,Standard,"5% Discount"
148516,51,550.80,Standard,"5% Discount"
149237,51,550.80,Standard,"5% Discount"
149300,51,550.80,Standard,"5% Discount"
151792,51,550.80,Standard,"5% Discount"
152849,51,550.80,Standard,"5% Discount"
155005,51,550.80,Standard,"5% Discount"
156118,51,550.80,Standard,"5% Discount"
156139,51,550.80,Standard,"5% Discount"
157413,51,550.80,Standard,"5% Discount"
158246,51,550.80,Standard,"5% Discount"
158967,51,550.80,Standard,"5% Discount"
159849,51,550.80,Standard,"5% Discount"
159989,51,550.80,Standard,"5% Discount"
160031,51,550.80,Standard,"5% Discount"
160661,51,550.80,Standard,"5% Discount"
161032,51,550.80,Standard,"5% Discount"
161809,51,550.80,Standard,"5% Discount"
162096,51,550.80,Standard,"5% Discount"
163174,51,550.80,Standard,"5% Discount"
164567,51,550.80,Standard,"5% Discount"
164910,51,550.80,Standard,"5% Discount"
165561,51,550.80,Standard,"5% Discount"
166499,51,550.80,Standard,"5% Discount"
167479,51,550.80,Standard,"5% Discount"
168004,51,550.80,Standard,"5% Discount"
168186,51,550.80,Standard,"5% Discount"
168760,51,550.80,Standard,"5% Discount"
168774,51,550.80,Standard,"5% Discount"
169299,51,550.80,Standard,"5% Discount"
169460,51,550.80,Standard,"5% Discount"
126277,51,550.80,Standard,"5% Discount"
126907,51,550.80,Standard,"5% Discount"
127418,51,550.80,Standard,"5% Discount"
127775,51,550.80,Standard,"5% Discount"
127936,51,550.80,Standard,"5% Discount"
129196,51,550.80,Standard,"5% Discount"
130050,51,550.80,Standard,"5% Discount"
130183,51,550.80,Standard,"5% Discount"
130960,51,550.80,Standard,"5% Discount"
131128,51,550.80,Standard,"5% Discount"
131891,51,550.80,Standard,"5% Discount"
132857,51,550.80,Standard,"5% Discount"
134376,51,550.80,Standard,"5% Discount"
134971,51,550.80,Standard,"5% Discount"
136196,51,550.80,Standard,"5% Discount"
136378,51,550.80,Standard,"5% Discount"
136511,51,550.80,Standard,"5% Discount"
138583,51,550.80,Standard,"5% Discount"
138716,51,550.80,Standard,"5% Discount"
140200,51,550.80,Standard,"5% Discount"
141005,51,550.80,Standard,"5% Discount"
141481,51,550.80,Standard,"5% Discount"
141768,51,550.80,Standard,"5% Discount"
142433,51,550.80,Standard,"5% Discount"
145212,51,550.80,Standard,"5% Discount"
146192,51,550.80,Standard,"5% Discount"
141992,99,542.00,Standard,"5% Discount"
155558,99,542.00,Standard,"5% Discount"
123519,150,541.85,Standard,"5% Discount"
131639,101,541.70,Standard,"5% Discount"
141264,101,541.70,Standard,"5% Discount"
143840,101,541.70,Standard,"5% Discount"
121608,101,541.70,Standard,"5% Discount"
154795,101,541.70,Standard,"5% Discount"
134726,103,539.80,Standard,"5% Discount"
105725,103,539.80,Standard,"5% Discount"
118780,103,539.80,Standard,"5% Discount"
120782,58,539.42,Standard,"5% Discount"
117863,102,532.95,Standard,"5% Discount"
122063,102,532.95,Standard,"5% Discount"
112578,99,532.75,Standard,"5% Discount"
116540,99,532.75,Standard,"5% Discount"
154781,101,532.60,Standard,"5% Discount"
157623,101,532.60,Standard,"5% Discount"
146416,77,525.50,Standard,"5% Discount"
168116,85,524.00,Standard,"5% Discount"
147536,50,523.50,Standard,"5% Discount"
150196,50,523.50,Standard,"5% Discount"
150308,50,523.50,Standard,"5% Discount"
152093,50,523.50,Standard,"5% Discount"
152632,50,523.50,Standard,"5% Discount"
152814,50,523.50,Standard,"5% Discount"
153976,50,523.50,Standard,"5% Discount"
154760,50,523.50,Standard,"5% Discount"
154921,50,523.50,Standard,"5% Discount"
154949,50,523.50,Standard,"5% Discount"
156328,50,523.50,Standard,"5% Discount"
157420,50,523.50,Standard,"5% Discount"
157742,50,523.50,Standard,"5% Discount"
158106,50,523.50,Standard,"5% Discount"
158554,50,523.50,Standard,"5% Discount"
158589,50,523.50,Standard,"5% Discount"
158722,50,523.50,Standard,"5% Discount"
159737,50,523.50,Standard,"5% Discount"
159863,50,523.50,Standard,"5% Discount"
160213,50,523.50,Standard,"5% Discount"
160801,50,523.50,Standard,"5% Discount"
160815,50,523.50,Standard,"5% Discount"
160864,50,523.50,Standard,"5% Discount"
161207,50,523.50,Standard,"5% Discount"
161452,50,523.50,Standard,"5% Discount"
161613,50,523.50,Standard,"5% Discount"
161851,50,523.50,Standard,"5% Discount"
163013,50,523.50,Standard,"5% Discount"
163146,50,523.50,Standard,"5% Discount"
163195,50,523.50,Standard,"5% Discount"
163412,50,523.50,Standard,"5% Discount"
163559,50,523.50,Standard,"5% Discount"
165029,50,523.50,Standard,"5% Discount"
165414,50,523.50,Standard,"5% Discount"
166415,50,523.50,Standard,"5% Discount"
166604,50,523.50,Standard,"5% Discount"
166709,50,523.50,Standard,"5% Discount"
167003,50,523.50,Standard,"5% Discount"
167633,50,523.50,Standard,"5% Discount"
167759,50,523.50,Standard,"5% Discount"
168179,50,523.50,Standard,"5% Discount"
168830,50,523.50,Standard,"5% Discount"
168921,50,523.50,Standard,"5% Discount"
169012,50,523.50,Standard,"5% Discount"
169901,50,523.50,Standard,"5% Discount"
101749,50,523.50,Standard,"5% Discount"
101945,50,523.50,Standard,"5% Discount"
101959,100,523.50,Standard,"5% Discount"
105277,50,523.50,Standard,"5% Discount"
106362,50,523.50,Standard,"5% Discount"
106796,50,523.50,Standard,"5% Discount"
107713,50,523.50,Standard,"5% Discount"
108056,50,523.50,Standard,"5% Discount"
109260,50,523.50,Standard,"5% Discount"
109904,50,523.50,Standard,"5% Discount"
110429,50,523.50,Standard,"5% Discount"
111234,50,523.50,Standard,"5% Discount"
112025,50,523.50,Standard,"5% Discount"
112039,50,523.50,Standard,"5% Discount"
112795,50,523.50,Standard,"5% Discount"
113075,50,523.50,Standard,"5% Discount"
113292,50,523.50,Standard,"5% Discount"
113460,50,523.50,Standard,"5% Discount"
113726,50,523.50,Standard,"5% Discount"
114776,50,523.50,Standard,"5% Discount"
114923,50,523.50,Standard,"5% Discount"
115322,50,523.50,Standard,"5% Discount"
115357,50,523.50,Standard,"5% Discount"
115777,50,523.50,Standard,"5% Discount"
117016,50,523.50,Standard,"5% Discount"
117156,50,523.50,Standard,"5% Discount"
117170,100,523.50,Standard,"5% Discount"
117317,50,523.50,Standard,"5% Discount"
118913,50,523.50,Standard,"5% Discount"
119515,50,523.50,Standard,"5% Discount"
119550,50,523.50,Standard,"5% Discount"
119634,50,523.50,Standard,"5% Discount"
122945,50,523.50,Standard,"5% Discount"
123134,50,523.50,Standard,"5% Discount"
123239,50,523.50,Standard,"5% Discount"
123505,50,523.50,Standard,"5% Discount"
123925,50,523.50,Standard,"5% Discount"
124268,50,523.50,Standard,"5% Discount"
124625,50,523.50,Standard,"5% Discount"
125213,50,523.50,Standard,"5% Discount"
125381,50,523.50,Standard,"5% Discount"
125815,50,523.50,Standard,"5% Discount"
126032,50,523.50,Standard,"5% Discount"
126865,50,523.50,Standard,"5% Discount"
127250,50,523.50,Standard,"5% Discount"
127264,50,523.50,Standard,"5% Discount"
127929,50,523.50,Standard,"5% Discount"
128986,50,523.50,Standard,"5% Discount"
129819,50,523.50,Standard,"5% Discount"
130421,50,523.50,Standard,"5% Discount"
130554,50,523.50,Standard,"5% Discount"
130575,50,523.50,Standard,"5% Discount"
130967,50,523.50,Standard,"5% Discount"
131352,50,523.50,Standard,"5% Discount"
132353,50,523.50,Standard,"5% Discount"
133354,50,523.50,Standard,"5% Discount"
134418,50,523.50,Standard,"5% Discount"
134516,100,523.50,Standard,"5% Discount"
135314,50,523.50,Standard,"5% Discount"
136224,50,523.50,Standard,"5% Discount"
136434,50,523.50,Standard,"5% Discount"
136609,50,523.50,Standard,"5% Discount"
136672,50,523.50,Standard,"5% Discount"
136826,50,523.50,Standard,"5% Discount"
137582,50,523.50,Standard,"5% Discount"
138422,50,523.50,Standard,"5% Discount"
138737,50,523.50,Standard,"5% Discount"
139710,50,523.50,Standard,"5% Discount"
141257,50,523.50,Standard,"5% Discount"
141453,50,523.50,Standard,"5% Discount"
142293,50,523.50,Standard,"5% Discount"
143154,50,523.50,Standard,"5% Discount"
143532,50,523.50,Standard,"5% Discount"
143581,50,523.50,Standard,"5% Discount"
146346,50,523.50,Standard,"5% Discount"
146367,50,523.50,Standard,"5% Discount"
132409,104,522.30,Standard,"5% Discount"
105809,104,522.30,Standard,"5% Discount"
114748,104,522.30,Standard,"5% Discount"
118640,100,515.25,Standard,"5% Discount"
130771,100,515.25,Standard,"5% Discount"
164742,101,514.75,Standard,"5% Discount"
163237,84,498.75,Standard,"5% Discount"
146983,51,497.25,Standard,"5% Discount"
147550,51,497.25,Standard,"5% Discount"
147725,51,497.25,Standard,"5% Discount"
148761,51,497.25,Standard,"5% Discount"
148768,51,497.25,Standard,"5% Discount"
148803,51,497.25,Standard,"5% Discount"
150231,51,497.25,Standard,"5% Discount"
155124,51,497.25,Standard,"5% Discount"
155383,51,497.25,Standard,"5% Discount"
155593,51,497.25,Standard,"5% Discount"
155887,51,497.25,Standard,"5% Discount"
156524,51,497.25,Standard,"5% Discount"
157035,51,497.25,Standard,"5% Discount"
157833,51,497.25,Standard,"5% Discount"
157896,51,497.25,Standard,"5% Discount"
159478,51,497.25,Standard,"5% Discount"
159513,51,497.25,Standard,"5% Discount"
160087,51,497.25,Standard,"5% Discount"
160794,51,497.25,Standard,"5% Discount"
163153,102,497.25,Standard,"5% Discount"
163258,51,497.25,Standard,"5% Discount"
163538,51,497.25,Standard,"5% Discount"
163692,51,497.25,Standard,"5% Discount"
163762,51,497.25,Standard,"5% Discount"
164385,51,497.25,Standard,"5% Discount"
166618,102,497.25,Standard,"5% Discount"
168536,51,497.25,Standard,"5% Discount"
168690,51,497.25,Standard,"5% Discount"
169026,51,497.25,Standard,"5% Discount"
169054,51,497.25,Standard,"5% Discount"
169852,51,497.25,Standard,"5% Discount"
124044,51,497.25,Standard,"5% Discount"
124681,51,497.25,Standard,"5% Discount"
124828,51,497.25,Standard,"5% Discount"
125990,51,497.25,Standard,"5% Discount"
126340,51,497.25,Standard,"5% Discount"
126893,51,497.25,Standard,"5% Discount"
126970,51,497.25,Standard,"5% Discount"
127523,51,497.25,Standard,"5% Discount"
128622,51,497.25,Standard,"5% Discount"
128629,51,497.25,Standard,"5% Discount"
129168,51,497.25,Standard,"5% Discount"
129581,51,497.25,Standard,"5% Discount"
129861,51,497.25,Standard,"5% Discount"
130442,51,497.25,Standard,"5% Discount"
130729,51,497.25,Standard,"5% Discount"
130813,51,497.25,Standard,"5% Discount"
131051,51,497.25,Standard,"5% Discount"
132136,51,497.25,Standard,"5% Discount"
132318,51,497.25,Standard,"5% Discount"
133487,51,497.25,Standard,"5% Discount"
133536,51,497.25,Standard,"5% Discount"
133690,102,497.25,Standard,"5% Discount"
136595,51,497.25,Standard,"5% Discount"
137127,51,497.25,Standard,"5% Discount"
137274,51,497.25,Standard,"5% Discount"
138436,51,497.25,Standard,"5% Discount"
138597,51,497.25,Standard,"5% Discount"
139969,51,497.25,Standard,"5% Discount"
140487,51,497.25,Standard,"5% Discount"
140781,51,497.25,Standard,"5% Discount"
141145,51,497.25,Standard,"5% Discount"
141880,51,497.25,Standard,"5% Discount"
141936,51,497.25,Standard,"5% Discount"
142762,51,497.25,Standard,"5% Discount"
143028,51,497.25,Standard,"5% Discount"
143175,51,497.25,Standard,"5% Discount"
143602,51,497.25,Standard,"5% Discount"
145247,51,497.25,Standard,"5% Discount"
145415,51,497.25,Standard,"5% Discount"
145821,51,497.25,Standard,"5% Discount"
145828,51,497.25,Standard,"5% Discount"
145842,51,497.25,Standard,"5% Discount"
100398,51,497.25,Standard,"5% Discount"
100419,51,497.25,Standard,"5% Discount"
100636,51,497.25,Standard,"5% Discount"
100825,51,497.25,Standard,"5% Discount"
101014,51,497.25,Standard,"5% Discount"
101427,51,497.25,Standard,"5% Discount"
101448,51,497.25,Standard,"5% Discount"
101721,51,497.25,Standard,"5% Discount"
103793,51,497.25,Standard,"5% Discount"
103877,51,497.25,Standard,"5% Discount"
105473,51,497.25,Standard,"5% Discount"
105648,51,497.25,Standard,"5% Discount"
105921,51,497.25,Standard,"5% Discount"
106054,51,497.25,Standard,"5% Discount"
107706,51,497.25,Standard,"5% Discount"
107727,51,497.25,Standard,"5% Discount"
108063,51,497.25,Standard,"5% Discount"
108756,51,497.25,Standard,"5% Discount"
109393,51,497.25,Standard,"5% Discount"
109925,51,497.25,Standard,"5% Discount"
110044,51,497.25,Standard,"5% Discount"
110765,51,497.25,Standard,"5% Discount"
110989,51,497.25,Standard,"5% Discount"
111360,51,497.25,Standard,"5% Discount"
111696,51,497.25,Standard,"5% Discount"
111717,51,497.25,Standard,"5% Discount"
111773,51,497.25,Standard,"5% Discount"
112473,51,497.25,Standard,"5% Discount"
112522,51,497.25,Standard,"5% Discount"
112676,51,497.25,Standard,"5% Discount"
112942,51,497.25,Standard,"5% Discount"
113047,51,497.25,Standard,"5% Discount"
113593,51,497.25,Standard,"5% Discount"
113740,51,497.25,Standard,"5% Discount"
114440,51,497.25,Standard,"5% Discount"
114643,51,497.25,Standard,"5% Discount"
115399,51,497.25,Standard,"5% Discount"
116512,51,497.25,Standard,"5% Discount"
117933,51,497.25,Standard,"5% Discount"
118745,51,497.25,Standard,"5% Discount"
119494,51,497.25,Standard,"5% Discount"
120257,51,497.25,Standard,"5% Discount"
120551,51,497.25,Standard,"5% Discount"
120887,51,497.25,Standard,"5% Discount"
121314,51,497.25,Standard,"5% Discount"
121356,51,497.25,Standard,"5% Discount"
121412,51,497.25,Standard,"5% Discount"
123281,51,497.25,Standard,"5% Discount"
123330,51,497.25,Standard,"5% Discount"
150126,35,481.25,Standard,"5% Discount"
166975,35,481.25,Standard,"5% Discount"
114867,57,479.70,Standard,"5% Discount"
158834,56,449.10,Standard,"5% Discount"
118857,27,438.75,Standard,"5% Discount"
100069,53,381.60,Standard,"5% Discount"
100279,53,381.60,Standard,"5% Discount"
100405,53,381.60,Standard,"5% Discount"
100412,53,381.60,Standard,"5% Discount"
100545,53,381.60,Standard,"5% Discount"
101196,53,381.60,Standard,"5% Discount"
101343,53,381.60,Standard,"5% Discount"
101728,53,381.60,Standard,"5% Discount"
101924,53,381.60,Standard,"5% Discount"
102554,53,381.60,Standard,"5% Discount"
103415,53,381.60,Standard,"5% Discount"
104269,53,381.60,Standard,"5% Discount"
105697,53,381.60,Standard,"5% Discount"
106964,53,381.60,Standard,"5% Discount"
107636,53,381.60,Standard,"5% Discount"
107853,53,381.60,Standard,"5% Discount"
108567,53,381.60,Standard,"5% Discount"
109113,53,381.60,Standard,"5% Discount"
109169,53,381.60,Standard,"5% Discount"
109778,53,381.60,Standard,"5% Discount"
109939,53,381.60,Standard,"5% Discount"
110345,53,381.60,Standard,"5% Discount"
110674,53,381.60,Standard,"5% Discount"
110730,53,381.60,Standard,"5% Discount"
111353,53,381.60,Standard,"5% Discount"
112823,53,381.60,Standard,"5% Discount"
115504,53,381.60,Standard,"5% Discount"
116442,53,381.60,Standard,"5% Discount"
116491,53,381.60,Standard,"5% Discount"
116603,53,381.60,Standard,"5% Discount"
116673,53,381.60,Standard,"5% Discount"
117009,53,381.60,Standard,"5% Discount"
117436,53,381.60,Standard,"5% Discount"
118304,53,381.60,Standard,"5% Discount"
118367,53,381.60,Standard,"5% Discount"
118521,53,381.60,Standard,"5% Discount"
119270,53,381.60,Standard,"5% Discount"
119697,53,381.60,Standard,"5% Discount"
120957,53,381.60,Standard,"5% Discount"
121041,53,381.60,Standard,"5% Discount"
123127,53,381.60,Standard,"5% Discount"
147816,53,381.60,Standard,"5% Discount"
148992,53,381.60,Standard,"5% Discount"
149181,53,381.60,Standard,"5% Discount"
151953,53,381.60,Standard,"5% Discount"
152233,53,381.60,Standard,"5% Discount"
152520,53,381.60,Standard,"5% Discount"
152527,53,381.60,Standard,"5% Discount"
153682,53,381.60,Standard,"5% Discount"
153787,53,381.60,Standard,"5% Discount"
154123,53,381.60,Standard,"5% Discount"
155929,53,381.60,Standard,"5% Discount"
156440,53,381.60,Standard,"5% Discount"
156601,53,381.60,Standard,"5% Discount"
156909,53,381.60,Standard,"5% Discount"
157672,53,381.60,Standard,"5% Discount"
158043,53,381.60,Standard,"5% Discount"
158736,53,381.60,Standard,"5% Discount"
159345,53,381.60,Standard,"5% Discount"
159366,53,381.60,Standard,"5% Discount"
159779,53,381.60,Standard,"5% Discount"
159793,53,381.60,Standard,"5% Discount"
160136,53,381.60,Standard,"5% Discount"
160514,53,381.60,Standard,"5% Discount"
160787,53,381.60,Standard,"5% Discount"
161480,53,381.60,Standard,"5% Discount"
161662,53,381.60,Standard,"5% Discount"
161795,53,381.60,Standard,"5% Discount"
162068,53,381.60,Standard,"5% Discount"
163440,53,381.60,Standard,"5% Discount"
163461,53,381.60,Standard,"5% Discount"
163636,53,381.60,Standard,"5% Discount"
164490,53,381.60,Standard,"5% Discount"
164889,53,381.60,Standard,"5% Discount"
164903,53,381.60,Standard,"5% Discount"
167269,53,381.60,Standard,"5% Discount"
169005,53,381.60,Standard,"5% Discount"
169166,53,381.60,Standard,"5% Discount"
169537,53,381.60,Standard,"5% Discount"
124086,53,381.60,Standard,"5% Discount"
124576,53,381.60,Standard,"5% Discount"
124618,53,381.60,Standard,"5% Discount"
124674,53,381.60,Standard,"5% Discount"
125206,53,381.60,Standard,"5% Discount"
126165,53,381.60,Standard,"5% Discount"
126235,53,381.60,Standard,"5% Discount"
126347,53,381.60,Standard,"5% Discount"
126662,53,381.60,Standard,"5% Discount"
127187,53,381.60,Standard,"5% Discount"
127593,53,381.60,Standard,"5% Discount"
128685,53,381.60,Standard,"5% Discount"
128832,53,381.60,Standard,"5% Discount"
129847,53,381.60,Standard,"5% Discount"
131674,53,381.60,Standard,"5% Discount"
132983,53,381.60,Standard,"5% Discount"
133270,53,381.60,Standard,"5% Discount"
134061,53,381.60,Standard,"5% Discount"
134488,53,381.60,Standard,"5% Discount"
134607,53,381.60,Standard,"5% Discount"
134621,53,381.60,Standard,"5% Discount"
134691,53,381.60,Standard,"5% Discount"
135503,53,381.60,Standard,"5% Discount"
136658,53,381.60,Standard,"5% Discount"
136994,53,381.60,Standard,"5% Discount"
137470,53,381.60,Standard,"5% Discount"
138156,53,381.60,Standard,"5% Discount"
138534,53,381.60,Standard,"5% Discount"
138618,53,381.60,Standard,"5% Discount"
138667,53,381.60,Standard,"5% Discount"
138688,53,381.60,Standard,"5% Discount"
139094,53,381.60,Standard,"5% Discount"
139500,53,381.60,Standard,"5% Discount"
140032,53,381.60,Standard,"5% Discount"
140634,53,381.60,Standard,"5% Discount"
141425,53,381.60,Standard,"5% Discount"
141754,53,381.60,Standard,"5% Discount"
142055,53,381.60,Standard,"5% Discount"
142174,53,381.60,Standard,"5% Discount"
142734,53,381.60,Standard,"5% Discount"
143294,53,381.60,Standard,"5% Discount"
143910,53,381.60,Standard,"5% Discount"
144645,53,381.60,Standard,"5% Discount"
144855,53,381.60,Standard,"5% Discount"
146318,53,381.60,Standard,"5% Discount"
122266,102,374.55,Standard,"5% Discount"
167871,102,374.55,Standard,"5% Discount"
146906,49,367.50,Standard,"5% Discount"
147431,49,367.50,Standard,"5% Discount"
147648,49,367.50,Standard,"5% Discount"
148747,49,367.50,Standard,"5% Discount"
149482,49,367.50,Standard,"5% Discount"
150070,49,367.50,Standard,"5% Discount"
150077,49,367.50,Standard,"5% Discount"
151071,49,367.50,Standard,"5% Discount"
151358,49,367.50,Standard,"5% Discount"
152968,49,367.50,Standard,"5% Discount"
154466,49,367.50,Standard,"5% Discount"
154501,49,367.50,Standard,"5% Discount"
154690,49,367.50,Standard,"5% Discount"
154886,49,367.50,Standard,"5% Discount"
154998,49,367.50,Standard,"5% Discount"
155271,49,367.50,Standard,"5% Discount"
155488,49,367.50,Standard,"5% Discount"
155747,49,367.50,Standard,"5% Discount"
156342,49,367.50,Standard,"5% Discount"
157434,49,367.50,Standard,"5% Discount"
157980,49,367.50,Standard,"5% Discount"
158029,49,367.50,Standard,"5% Discount"
158260,49,367.50,Standard,"5% Discount"
158358,49,367.50,Standard,"5% Discount"
158673,49,367.50,Standard,"5% Discount"
159135,49,367.50,Standard,"5% Discount"
162026,49,367.50,Standard,"5% Discount"
162103,49,367.50,Standard,"5% Discount"
162159,49,367.50,Standard,"5% Discount"
162369,49,367.50,Standard,"5% Discount"
162614,49,367.50,Standard,"5% Discount"
162936,49,367.50,Standard,"5% Discount"
163216,49,367.50,Standard,"5% Discount"
164329,49,367.50,Standard,"5% Discount"
164483,49,367.50,Standard,"5% Discount"
164896,49,367.50,Standard,"5% Discount"
165554,49,367.50,Standard,"5% Discount"
165820,49,367.50,Standard,"5% Discount"
166576,49,367.50,Standard,"5% Discount"
166835,49,367.50,Standard,"5% Discount"
166912,49,367.50,Standard,"5% Discount"
167290,49,367.50,Standard,"5% Discount"
168634,49,367.50,Standard,"5% Discount"
169642,49,367.50,Standard,"5% Discount"
169817,49,367.50,Standard,"5% Discount"
123673,49,367.50,Standard,"5% Discount"
125374,49,367.50,Standard,"5% Discount"
125710,49,367.50,Standard,"5% Discount"
125745,49,367.50,Standard,"5% Discount"
126102,49,367.50,Standard,"5% Discount"
126137,49,367.50,Standard,"5% Discount"
126438,49,367.50,Standard,"5% Discount"
126480,49,367.50,Standard,"5% Discount"
126613,49,367.50,Standard,"5% Discount"
126858,49,367.50,Standard,"5% Discount"
127586,49,367.50,Standard,"5% Discount"
128111,49,367.50,Standard,"5% Discount"
129567,49,367.50,Standard,"5% Discount"
129609,49,367.50,Standard,"5% Discount"
129805,49,367.50,Standard,"5% Discount"
130855,49,367.50,Standard,"5% Discount"
131296,49,367.50,Standard,"5% Discount"
132017,49,367.50,Standard,"5% Discount"
134439,49,367.50,Standard,"5% Discount"
134782,49,367.50,Standard,"5% Discount"
135650,49,367.50,Standard,"5% Discount"
136105,49,367.50,Standard,"5% Discount"
136406,49,367.50,Standard,"5% Discount"
137631,49,367.50,Standard,"5% Discount"
137911,49,367.50,Standard,"5% Discount"
138198,49,367.50,Standard,"5% Discount"
138296,49,367.50,Standard,"5% Discount"
138492,49,367.50,Standard,"5% Discount"
138513,49,367.50,Standard,"5% Discount"
138548,49,367.50,Standard,"5% Discount"
139423,49,367.50,Standard,"5% Discount"
139878,49,367.50,Standard,"5% Discount"
141355,49,367.50,Standard,"5% Discount"
142615,49,367.50,Standard,"5% Discount"
143700,49,367.50,Standard,"5% Discount"
143756,49,367.50,Standard,"5% Discount"
144827,49,367.50,Standard,"5% Discount"
144890,49,367.50,Standard,"5% Discount"
145142,49,367.50,Standard,"5% Discount"
145324,49,367.50,Standard,"5% Discount"
146437,49,367.50,Standard,"5% Discount"
146696,49,367.50,Standard,"5% Discount"
100209,49,367.50,Standard,"5% Discount"
100391,49,367.50,Standard,"5% Discount"
100657,49,367.50,Standard,"5% Discount"
101007,49,367.50,Standard,"5% Discount"
101637,49,367.50,Standard,"5% Discount"
103058,49,367.50,Standard,"5% Discount"
104115,49,367.50,Standard,"5% Discount"
106572,49,367.50,Standard,"5% Discount"
106719,49,367.50,Standard,"5% Discount"
107769,49,367.50,Standard,"5% Discount"
108707,49,367.50,Standard,"5% Discount"
109610,49,367.50,Standard,"5% Discount"
109715,49,367.50,Standard,"5% Discount"
109890,49,367.50,Standard,"5% Discount"
110625,49,367.50,Standard,"5% Discount"
112382,49,367.50,Standard,"5% Discount"
112508,49,367.50,Standard,"5% Discount"
113124,49,367.50,Standard,"5% Discount"
113817,49,367.50,Standard,"5% Discount"
114237,49,367.50,Standard,"5% Discount"
114895,49,367.50,Standard,"5% Discount"
115420,49,367.50,Standard,"5% Discount"
115574,49,367.50,Standard,"5% Discount"
116344,49,367.50,Standard,"5% Discount"
117198,49,367.50,Standard,"5% Discount"
117282,49,367.50,Standard,"5% Discount"
117695,49,367.50,Standard,"5% Discount"
118122,49,367.50,Standard,"5% Discount"
118535,49,367.50,Standard,"5% Discount"
119032,49,367.50,Standard,"5% Discount"
119592,49,367.50,Standard,"5% Discount"
120313,49,367.50,Standard,"5% Discount"
121195,49,367.50,Standard,"5% Discount"
121538,49,367.50,Standard,"5% Discount"
121741,49,367.50,Standard,"5% Discount"
122588,49,367.50,Standard,"5% Discount"
101546,51,367.20,Standard,"5% Discount"
101665,51,367.20,Standard,"5% Discount"
102218,51,367.20,Standard,"5% Discount"
102729,51,367.20,Standard,"5% Discount"
103086,51,367.20,Standard,"5% Discount"
103359,51,367.20,Standard,"5% Discount"
103373,51,367.20,Standard,"5% Discount"
103499,51,367.20,Standard,"5% Discount"
104003,51,367.20,Standard,"5% Discount"
104773,51,367.20,Standard,"5% Discount"
104808,51,367.20,Standard,"5% Discount"
105018,51,367.20,Standard,"5% Discount"
105144,51,367.20,Standard,"5% Discount"
105823,51,367.20,Standard,"5% Discount"
106460,51,367.20,Standard,"5% Discount"
106943,51,367.20,Standard,"5% Discount"
107020,51,367.20,Standard,"5% Discount"
109680,51,367.20,Standard,"5% Discount"
110352,51,367.20,Standard,"5% Discount"
110366,51,367.20,Standard,"5% Discount"
111759,51,367.20,Standard,"5% Discount"
112116,51,367.20,Standard,"5% Discount"
112571,51,367.20,Standard,"5% Discount"
113166,51,367.20,Standard,"5% Discount"
113425,51,367.20,Standard,"5% Discount"
113474,51,367.20,Standard,"5% Discount"
114538,51,367.20,Standard,"5% Discount"
114622,51,367.20,Standard,"5% Discount"
115693,51,367.20,Standard,"5% Discount"
117912,51,367.20,Standard,"5% Discount"
119914,51,367.20,Standard,"5% Discount"
120180,51,367.20,Standard,"5% Discount"
120859,51,367.20,Standard,"5% Discount"
121167,51,367.20,Standard,"5% Discount"
121643,51,367.20,Standard,"5% Discount"
121727,51,367.20,Standard,"5% Discount"
122196,51,367.20,Standard,"5% Discount"
122280,51,367.20,Standard,"5% Discount"
123029,51,367.20,Standard,"5% Discount"
147683,51,367.20,Standard,"5% Discount"
147753,51,367.20,Standard,"5% Discount"
147914,51,367.20,Standard,"5% Discount"
148138,51,367.20,Standard,"5% Discount"
148334,51,367.20,Standard,"5% Discount"
148740,51,367.20,Standard,"5% Discount"
149895,51,367.20,Standard,"5% Discount"
150504,51,367.20,Standard,"5% Discount"
150560,51,367.20,Standard,"5% Discount"
150847,51,367.20,Standard,"5% Discount"
151512,51,367.20,Standard,"5% Discount"
